Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Age_Group,Income_Group
756944133,45,M,3,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,63168,4,40-49,Mid
756989583,36,M,2,Graduate,Married,CA,91750,yes,no,no,telephone,Govt,61400,4,30-39,Mid
757024233,30,M,0,Graduate,Single,FL,91750,no,yes,no,unknown,Retirees,29624,3,30-39,Low
757044033,48,F,4,High School,Married,NY,91750,no,no,no,cellular,Govt,46415,4,40-49,Mid
757053408,47,M,4,Unknown,Unknown,CA,91750,no,no,no,cellular,Blue-collar,39051,3,40-49,Mid
757167633,34,F,1,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,43315,4,30-39,Mid
757194408,39,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,14975,4,30-39,Low
757224108,47,F,3,Graduate,Single,TX,91750,no,yes,yes,telephone,Selfemployeed,45474,4,40-49,Mid
757247808,37,M,5,Doctorate,Single,FL,91750,yes,no,no,cellular,White-collar,119011,4,30-39,High
757256358,50,F,2,Doctorate,Married,NY,91750,yes,no,no,unknown,Businessman,222052,4,50-59,High
757266933,43,F,4,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,27399,3,40-49,Low
757291008,50,M,1,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,117509,4,50-59,High
757300008,36,F,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Businessman,55228,4,30-39,Mid
757481283,30,F,0,Unknown,Single,TX,91750,no,yes,yes,cellular,Govt,18653,4,30-39,Low
757527033,45,M,3,High School,Married,TX,91750,no,no,no,cellular,Retirees,71710,3,40-49,High
757594083,49,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,67126,5,40-49,Mid
757634583,61,M,1,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,63382,5,60-69,Mid
757643733,42,M,4,Graduate,Married,NY,91750,yes,yes,no,telephone,Retirees,85275,4,40-49,High
757662258,44,M,4,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,94405,5,40-49,High
757667133,51,M,3,Uneducated,Single,TX,91750,yes,yes,yes,cellular,Govt,76201,5,50-59,High
757675158,46,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,84745,5,40-49,High
757685733,52,M,2,High School,Single,TX,91750,no,yes,no,cellular,White-collar,91932,4,50-59,High
757710783,54,F,4,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,28974,5,50-59,Low
757722708,44,M,1,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,55089,4,40-49,Mid
757753083,56,F,1,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,49111,5,50-59,Mid
757761033,49,M,4,High School,Married,NJ,91750,no,yes,yes,cellular,Selfemployeed,73614,3,40-49,High
757786608,46,M,4,Graduate,Single,CA,90025,yes,no,no,cellular,Businessman,231400,5,40-49,High
757837458,59,F,1,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Businessman,49296,3,50-59,Mid
757854858,48,F,3,Graduate,Married,CA,91750,no,yes,no,unknown,Businessman,25041,3,40-49,Low
757863258,47,M,2,High School,Single,TX,91750,no,no,no,cellular,Retirees,103921,4,40-49,High
757881258,44,M,3,High School,Single,NY,91750,no,yes,no,unknown,Retirees,29783,5,40-49,Low
758076408,51,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,14975,5,50-59,Low
758086458,42,F,3,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,50598,5,40-49,Mid
758106108,41,M,5,Unknown,Single,IA,91750,no,no,no,cellular,Retirees,70559,3,40-49,High
758168133,39,M,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Blue-collar,57820,5,30-39,Mid
758178558,36,F,4,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,51083,4,30-39,Mid
758186433,44,M,3,Post-Graduate,Single,TX,91750,yes,no,yes,cellular,Blue-collar,90932,4,40-49,High
758202858,50,F,2,Graduate,Single,TX,91750,yes,no,no,unknown,Retirees,37578,3,50-59,Mid
758211483,33,M,2,Graduate,Married,WA,53022,no,no,no,unknown,White-collar,116828,4,30-39,High
758317233,47,F,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,21883,5,40-49,Low
758331483,50,F,1,Graduate,Single,CA,90250,yes,no,no,cellular,Businessman,210549,3,50-59,High
758340108,46,M,3,Graduate,Unknown,NY,91750,yes,yes,yes,cellular,Govt,44864,4,40-49,Mid
758348808,39,M,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,10198,4,30-39,Low
758367933,45,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,62425,3,40-49,Mid
758382183,53,M,2,Post-Graduate,Unknown,NY,91750,no,yes,yes,cellular,Govt,111706,4,50-59,High
758408883,39,F,1,Graduate,Single,FL,91750,yes,no,no,cellular,Businessman,18505,4,30-39,Low
758417508,62,F,1,Uneducated,Unknown,CA,91750,no,no,no,unknown,White-collar,36298,4,60-69,Mid
758426583,50,F,1,High School,Married,NJ,91750,yes,no,no,unknown,Businessman,36274,3,50-59,Mid
758521983,33,F,1,Graduate,Unknown,NY,91750,no,no,no,unknown,Retirees,23357,5,30-39,Low
758551608,47,F,3,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,12150,4,40-49,Low
758583708,49,F,4,Graduate,Married,CA,91750,yes,no,no,unknown,Blue-collar,13349,4,40-49,Low
758617233,50,M,3,Uneducated,Single,NY,91750,yes,no,no,unknown,Businessman,184255,4,50-59,High
758642733,41,M,1,High School,Single,NY,91750,no,yes,yes,cellular,Govt,94955,4,40-49,High
758653833,42,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Retirees,60107,4,40-49,Mid
758753283,54,M,2,Graduate,Married,CT,91750,no,yes,no,cellular,White-collar,102757,4,50-59,High
758765808,48,F,4,Post-Graduate,Single,CA,91750,no,no,no,cellular,Businessman,16082,4,40-49,Low
758787333,62,M,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,44272,4,60-69,Mid
758802333,50,M,2,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,178166,5,50-59,High
758824608,33,F,1,Graduate,Married,FL,91750,yes,yes,no,unknown,Blue-collar,36778,4,30-39,Mid
758833758,31,M,2,Graduate,Single,FL,91750,yes,no,no,telephone,Businessman,38228,5,30-39,Mid
758863383,35,M,2,Uneducated,Married,CA,90706,yes,yes,yes,unknown,White-collar,124124,4,30-39,High
758875908,51,M,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,74673,3,50-59,High
758965158,48,M,1,Unknown,Single,CA,91750,no,no,no,cellular,Businessman,60154,3,40-49,Mid
759127158,49,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,52666,3,40-49,Mid
759584958,49,M,4,Unknown,Married,TX,91750,no,yes,no,cellular,White-collar,119230,4,40-49,High
759823158,42,F,5,High School,Married,NY,91750,yes,yes,yes,unknown,Selfemployeed,14975,4,40-49,Low
759947433,39,M,1,High School,Married,NY,91750,no,yes,no,cellular,White-collar,79353,5,30-39,High
760104333,40,F,1,High School,Married,CA,91750,no,yes,no,cellular,White-collar,35726,3,40-49,Mid
760807608,47,M,2,Uneducated,Single,FL,91750,yes,no,no,cellular,Selfemployeed,76651,4,40-49,High
761079783,50,M,1,Doctorate,Married,CA,91750,no,no,no,cellular,Blue-collar,107103,4,50-59,High
761240358,45,F,0,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,56717,3,40-49,Mid
761544333,40,F,3,High School,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14975,4,40-49,Low
761818758,58,M,2,Uneducated,Single,NY,91750,yes,no,no,cellular,Selfemployeed,102218,4,50-59,High
762020133,47,F,4,Graduate,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,27611,5,40-49,Low
762775908,50,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,52635,4,50-59,Mid
763681908,53,M,1,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,100484,4,50-59,High
763895958,42,F,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,2565,5,40-49,Low
764211033,33,M,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,64728,5,30-39,Mid
764316708,52,F,2,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,234305,4,50-59,High
764496708,51,M,3,Unknown,Single,TX,91750,no,no,yes,cellular,Govt,87645,5,50-59,High
764776833,45,F,4,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,14975,4,40-49,Low
765055833,56,F,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,4,50-59,Low
765459858,45,M,3,Uneducated,Married,FL,91750,yes,no,no,cellular,Retirees,28839,4,40-49,Low
765584208,45,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,62862,4,40-49,Mid
765692658,48,F,2,Unknown,Unknown,CA,91750,no,yes,yes,cellular,Selfemployeed,43019,3,40-49,Mid
765731433,55,F,1,Unknown,Unknown,CA,91750,yes,yes,yes,unknown,White-collar,38181,5,50-59,Mid
765755283,44,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,69793,5,40-49,Mid
765824058,33,F,3,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,42183,4,30-39,Mid
765847383,42,M,3,Graduate,Married,IA,91750,no,yes,no,cellular,Blue-collar,61862,4,40-49,Mid
765940683,46,F,1,Unknown,Married,FL,91750,no,yes,no,cellular,Businessman,20508,5,40-49,Low
766006758,54,F,4,Graduate,Married,NY,91750,yes,no,no,unknown,Selfemployeed,14975,3,50-59,Low
766021083,40,F,4,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,30154,4,40-49,Low
766111383,44,F,4,Graduate,Married,CA,91750,yes,no,yes,telephone,White-collar,51374,5,40-49,Mid
766131033,56,F,2,Uneducated,Single,TX,91750,yes,no,no,cellular,Govt,35216,4,50-59,Mid
766224933,55,F,3,Doctorate,Married,NJ,91750,no,no,no,cellular,Businessman,168432,5,50-59,High
766273533,52,F,0,Graduate,Married,TX,91750,yes,no,yes,cellular,Businessman,197574,5,50-59,High
766285608,56,F,4,Graduate,Unknown,CA,91750,yes,yes,no,telephone,Selfemployeed,23133,5,50-59,Low
766322883,49,F,2,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,26779,5,40-49,Low
766381908,56,M,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,70160,5,50-59,High
766429908,26,F,1,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,5,20-29,Low
766456683,26,F,0,High School,Single,FL,91750,no,yes,no,cellular,Retirees,46810,5,20-29,Mid
766550808,39,M,3,High School,Married,CA,91750,yes,no,no,cellular,Retirees,62083,4,30-39,Mid
766628733,61,M,0,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,87852,5,60-69,High
766649283,52,F,1,High School,Married,CA,90025,yes,no,no,cellular,White-collar,131353,5,50-59,High
766673433,55,M,0,High School,Married,NY,91750,yes,no,no,cellular,Retirees,66137,5,50-59,Mid
766706358,52,F,2,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,16043,4,50-59,Low
766769058,43,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,223488,4,40-49,High
766795983,52,M,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,74394,4,50-59,High
766821033,53,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,109524,5,50-59,High
766946058,65,M,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,47486,3,60-69,Mid
767005683,37,F,4,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,38337,3,30-39,Mid
767023308,36,M,1,Uneducated,Single,FL,91750,yes,yes,no,cellular,White-collar,120225,5,30-39,High
767036433,37,F,2,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,20759,4,30-39,Low
767049258,65,M,0,Uneducated,Married,NJ,91750,no,no,no,unknown,Selfemployeed,14975,4,60-69,Low
767058183,41,M,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,64746,5,40-49,Mid
767093133,56,F,2,Unknown,Single,CA,91750,yes,no,yes,cellular,Retirees,53048,4,50-59,Mid
767114958,49,F,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,35735,3,40-49,Mid
767197983,56,M,1,Graduate,Single,NY,91750,no,yes,yes,cellular,White-collar,100755,4,50-59,High
767243208,60,F,1,Unknown,Unknown,NY,91750,no,no,yes,cellular,Businessman,53141,5,60-69,Mid
767256933,53,M,5,Unknown,Married,NY,91750,yes,no,no,cellular,Retirees,81295,4,50-59,High
767266758,51,F,2,High School,Married,NY,91750,no,yes,no,cellular,Businessman,28186,5,50-59,Low
767269908,49,F,5,High School,Married,TX,91750,yes,yes,no,unknown,Govt,34007,5,40-49,Low
767280633,54,F,3,Unknown,Single,TX,91750,no,yes,no,telephone,White-collar,59586,4,50-59,Mid
767294658,51,F,3,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,1250,3,50-59,Low
767311008,52,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,5,50-59,Low
767333808,51,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,86186,4,50-59,High
767348733,35,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,224775,4,30-39,High
767354208,31,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,47029,3,30-39,Mid
767376483,52,M,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,White-collar,95261,5,50-59,High
767388783,42,M,0,High School,Single,NY,91750,no,no,no,cellular,Businessman,70373,4,40-49,High
767404083,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,Selfemployeed,26161,4,30-39,Low
767414808,50,M,3,Unknown,Single,NY,91750,no,no,no,unknown,Businessman,194025,3,50-59,High
767488908,49,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,58507,5,40-49,Mid
767523933,47,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,45614,5,40-49,Mid
767553333,43,F,2,Unknown,Unknown,TX,91750,no,no,no,cellular,White-collar,30500,3,40-49,Low
767564358,64,F,0,Uneducated,Single,NJ,91750,yes,no,no,cellular,Blue-collar,35424,5,60-69,Mid
767574108,37,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,50082,3,30-39,Mid
767587833,49,M,1,High School,Married,CA,91750,yes,yes,no,cellular,Retirees,70316,5,40-49,High
767653233,37,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,35137,4,30-39,Mid
767668908,56,F,2,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,5,50-59,Low
767687208,52,F,3,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,25763,5,50-59,Low
767695083,53,F,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975,3,50-59,Low
767712558,59,F,1,High School,Single,TX,91750,no,yes,yes,unknown,Selfemployeed,1250,4,50-59,Low
767753958,39,M,2,High School,Single,FL,91750,yes,no,no,unknown,Businessman,17694,3,30-39,Low
767784708,46,F,3,High School,Single,NY,91750,yes,yes,yes,cellular,Retirees,26163,5,40-49,Low
767802483,36,M,2,High School,Single,NY,91750,yes,no,no,cellular,White-collar,91918,5,30-39,High
767815233,31,M,1,Unknown,Married,TX,91750,yes,no,no,cellular,Businessman,56400,4,30-39,Mid
767835558,40,F,1,High School,Married,CA,91750,no,yes,no,unknown,Retirees,38509,4,40-49,Mid
767958933,59,M,1,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47047,5,50-59,Mid
768141558,57,M,1,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,54057,4,50-59,Mid
768162108,32,F,1,Graduate,Married,CA,91750,no,no,no,cellular,Retirees,27800,4,30-39,Low
768167358,26,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,56919,5,20-29,Mid
768181608,57,M,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,126566,5,50-59,High
768196008,46,F,3,Doctorate,Single,NY,91750,yes,no,no,cellular,White-collar,34702,5,40-49,Low
768212583,51,F,3,High School,Married,TX,91750,yes,yes,no,unknown,Selfemployeed,17060,5,50-59,Low
768243858,58,F,2,Graduate,Married,NJ,91750,no,no,no,cellular,Govt,31780,4,50-59,Low
768256908,41,F,3,High School,Married,CA,91750,no,no,no,cellular,Businessman,17638,5,40-49,Low
768364233,55,F,2,Graduate,Unknown,FL,91750,no,no,no,unknown,Selfemployeed,14975,5,50-59,Low
768390708,57,F,2,Doctorate,Single,TX,91750,no,yes,no,cellular,Businessman,47365,4,50-59,Mid
768412608,46,M,3,Post-Graduate,Single,CA,91750,no,yes,yes,cellular,Blue-collar,57136,3,40-49,Mid
768420558,38,F,2,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,36696,4,30-39,Mid
768457008,50,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,130119,3,50-59,High
768460908,52,F,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3,50-59,Low
768475383,39,F,1,High School,Married,WA,91750,no,yes,no,cellular,Businessman,47427,4,30-39,Mid
768490458,45,F,3,High School,Single,TX,91750,yes,no,yes,unknown,Selfemployeed,5225,3,40-49,Low
768498258,40,M,2,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,76369,4,40-49,High
768544833,38,M,0,Unknown,Married,TX,91750,yes,no,no,telephone,White-collar,67173,4,30-39,Mid
768563658,60,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Blue-collar,13754,4,60-69,Low
768582033,32,M,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,44805,3,30-39,Mid
768600558,51,F,4,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,5525,5,50-59,Low
768612258,38,F,2,Graduate,Married,CA,91750,no,no,no,cellular,Govt,52488,5,30-39,Mid
768624258,57,F,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,29477,5,50-59,Low
768632958,41,F,2,High School,Married,TX,91750,no,yes,no,cellular,Businessman,28733,5,40-49,Low
768638208,52,M,2,Uneducated,Single,CA,91750,no,no,no,telephone,Selfemployeed,83871,4,50-59,High
768643158,53,M,3,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,133864,5,50-59,High
768655158,35,F,3,Uneducated,Single,CA,91750,no,no,yes,cellular,White-collar,23784,4,30-39,Low
768661758,59,M,1,Doctorate,Single,TX,91750,yes,no,no,cellular,Blue-collar,85503,4,50-59,High
768675483,58,M,2,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,63368,5,50-59,Mid
768687183,46,F,4,High School,Unknown,CA,91750,yes,yes,no,cellular,Selfemployeed,34249,5,40-49,Low
768712383,38,M,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,111598,5,30-39,High
768720708,47,M,2,Unknown,Single,FL,91750,no,yes,no,cellular,Selfemployeed,55833,4,40-49,Mid
768728508,50,M,2,Graduate,Married,TX,91750,yes,no,yes,unknown,Businessman,154952,5,50-59,High
768733533,58,M,1,Uneducated,Married,NY,91750,yes,yes,no,cellular,Govt,117064,3,50-59,High
768805383,35,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,7865,3,30-39,Low
768814983,41,M,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,56439,4,40-49,Mid
768848658,41,M,5,Unknown,Married,CA,91750,yes,no,no,unknown,White-collar,108077,3,40-49,High
768886533,33,F,2,Doctorate,Single,FL,91750,yes,yes,yes,cellular,Selfemployeed,35718,5,30-39,Mid
768921933,52,F,4,Unknown,Married,CA,91750,no,yes,no,unknown,Govt,14977,4,50-59,Low
768928833,32,M,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,31781,5,30-39,Low
768949983,39,M,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Blue-collar,59299,5,30-39,Mid
768965208,50,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,35171,5,50-59,Mid
768972558,48,F,3,Unknown,Unknown,CA,91750,yes,no,no,cellular,Govt,46680,5,40-49,Mid
769035933,41,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,38099,3,40-49,Mid
769053033,42,F,3,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,21566,4,40-49,Low
769063308,44,F,2,Uneducated,Single,HI,91750,no,yes,no,cellular,Selfemployeed,14975,5,40-49,Low
769095558,49,F,3,Graduate,Married,IL,91750,yes,yes,no,cellular,Retirees,15064,4,40-49,Low
769100508,51,M,3,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,96512,5,50-59,High
769137108,36,F,1,Unknown,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,5225,4,30-39,Low
769145733,51,F,2,Unknown,Single,TX,91750,no,no,no,unknown,Retirees,31489,5,50-59,Low
769152783,52,M,1,Unknown,Married,FL,91750,no,no,no,cellular,Govt,91088,4,50-59,High
769170558,30,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,11166,4,30-39,Low
769183908,42,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,57680,4,40-49,Mid
769189083,41,M,4,High School,Single,CA,91750,no,no,no,cellular,Govt,61949,4,40-49,Mid
769196433,53,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,19952,5,50-59,Low
769200858,54,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Retirees,71665,4,50-59,High
769206483,40,M,4,Uneducated,Single,CA,90025,no,no,no,cellular,White-collar,147868,3,40-49,High
769323183,60,F,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,21275,5,60-69,Low
769330908,44,F,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,51282,4,40-49,Mid
769396158,38,M,3,Unknown,Unknown,FL,91750,yes,no,no,unknown,Govt,93343,5,30-39,High
769411758,41,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
769425858,36,F,4,Uneducated,Married,TX,91750,yes,no,yes,unknown,Blue-collar,14782,4,30-39,Low
769433508,49,F,2,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,5225,5,40-49,Low
769438608,57,F,2,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,29140,4,50-59,Low
769448658,50,F,4,Graduate,Single,TX,91750,yes,yes,no,telephone,Govt,37997,5,50-59,Mid
769463433,57,F,1,High School,Married,CA,91750,no,no,no,cellular,Businessman,39171,4,50-59,Mid
769574883,43,F,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,6550,3,40-49,Low
769575783,53,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,31140,5,50-59,Low
769576608,51,F,3,Graduate,Single,TX,91750,yes,yes,no,unknown,Retirees,38886,4,50-59,Mid
769577358,46,F,1,Graduate,Married,TX,91750,no,no,no,cellular,Govt,59074,5,40-49,Mid
769578108,43,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,47271,5,40-49,Mid
769578858,60,M,0,High School,Married,MO,91750,no,yes,no,cellular,Selfemployeed,47522,4,60-69,Mid
769579608,50,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,42301,4,50-59,Mid
769587258,49,M,3,Graduate,Single,CA,90255,yes,no,no,cellular,Businessman,207785,4,40-49,High
769662033,42,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Govt,90551,4,40-49,High
769667583,55,M,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,111936,3,50-59,High
769676358,44,M,4,Uneducated,Married,TX,91750,yes,no,yes,cellular,Businessman,91944,5,40-49,High
769684158,63,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,41705,5,60-69,Mid
769701258,51,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,47131,5,50-59,Mid
769709058,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,54366,5,30-39,Mid
769720683,38,M,1,Graduate,Single,CA,91750,no,yes,no,cellular,Retirees,85242,4,30-39,High
769732233,46,F,3,Uneducated,Single,TX,91750,no,no,no,unknown,Selfemployeed,5525,3,40-49,Low
769751958,50,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,White-collar,23936,4,50-59,Low
769756983,52,F,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,29107,4,50-59,Low
769883733,50,F,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,21500,5,50-59,Low
769892058,61,M,0,High School,Married,NJ,91750,no,yes,no,telephone,White-collar,68866,4,60-69,Mid
769911858,26,F,0,Unknown,Single,CA,91750,no,no,yes,cellular,Selfemployeed,8250,5,20-29,Low
769927533,29,M,1,High School,Single,TX,91750,no,yes,no,telephone,Businessman,70909,4,20-29,High
769935783,54,F,2,Unknown,Single,CA,90275,no,yes,no,cellular,Businessman,155811,5,50-59,High
769962933,45,M,4,Doctorate,Married,TX,91750,no,no,no,cellular,Businessman,96845,3,40-49,High
769974258,42,F,4,Graduate,Single,FL,91750,yes,no,no,unknown,White-collar,43181,4,40-49,Mid
769980333,61,F,0,Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,34279,5,60-69,Low
769985883,34,F,1,Uneducated,Single,TX,91750,no,no,no,unknown,Businessman,38676,4,30-39,Mid
770024733,40,F,4,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,29056,3,40-49,Low
770038983,45,M,3,Uneducated,Married,FL,91750,yes,no,yes,cellular,Govt,116323,3,40-49,High
770135358,44,M,2,High School,Married,CA,91750,yes,yes,no,cellular,Govt,61340,3,40-49,Mid
770146008,53,F,1,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,18268,5,50-59,Low
770180808,53,M,1,Graduate,Married,IL,91750,no,no,no,unknown,White-collar,89585,3,50-59,High
770190258,40,M,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,106108,5,40-49,High
770205708,50,F,2,High School,Married,CA,90025,no,yes,no,unknown,Businessman,215077,3,50-59,High
770220558,51,M,2,Unknown,Married,FL,91750,no,no,no,cellular,Blue-collar,109896,3,50-59,High
770241333,47,F,3,Doctorate,Single,CA,91750,yes,no,no,unknown,Blue-collar,21547,5,40-49,Low
770262183,45,F,3,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,25675,5,40-49,Low
770268933,41,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Blue-collar,50685,5,40-49,Mid
770278833,65,F,1,Unknown,Single,FL,91750,no,no,no,cellular,Govt,45372,4,60-69,Mid
770293758,37,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,79913,3,30-39,High
770560683,53,M,1,Uneducated,Unknown,TX,91750,no,no,yes,telephone,White-collar,123228,4,50-59,High
770575233,48,F,3,Unknown,Married,CA,91750,yes,yes,no,unknown,White-collar,29578,4,40-49,Low
770581983,54,M,3,High School,Married,FL,91750,yes,yes,no,unknown,Retirees,83458,4,50-59,High
770590758,40,F,4,Uneducated,Married,TX,91750,no,no,yes,unknown,Selfemployeed,11231,5,40-49,Low
770596458,44,F,5,Uneducated,Single,TX,91750,no,no,no,unknown,Govt,26201,4,40-49,Low
770632758,47,F,1,High School,Married,NY,91750,no,no,no,unknown,Blue-collar,11989,5,40-49,Low
770647233,30,F,1,Graduate,Married,IL,91750,no,yes,yes,cellular,Selfemployeed,21666,4,30-39,Low
